season,week,week_text,player_id,player_uid,player_guid,name_first,name_last,name_display,name_short,age,team_name,team_short_name,slug,team_id,team_uid,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,qbr_raw,sack,headshot_href,week_type,game_id,game_date,player_home_away,score,opp_team_id,opp_team_name,opp_team_short_name
2020,NA,Season Level,4242546,s:20~l:23~a:4242546,591160f851557183076fa4bf2e0b4ca7,Davis,Mills,Davis Mills,D. Mills,22,Cardinal,STAN,davis-mills,24,s:20~l:23~t:24,77.4,24,242,31.3,35.2,1.1,-6.3,1.7,73.7,-7.2,https://a.espncdn.com/i/headshots/college-football/players/full/4242546.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4241820,s:20~l:23~a:4241820,3b64457b6f8b08c7dec63ec959e25e92,Sam,Ehlinger,Sam Ehlinger,S. Ehlinger,22,Longhorns,TEX,sam-ehlinger,251,s:20~l:23~t:251,76.6,36.5,476,53.6,46.2,17.6,-13.3,2.7,68.9,-13.3,https://a.espncdn.com/i/headshots/college-football/players/full/4241820.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4039034,s:20~l:23~a:4039034,9a0bbaa8fa55fd5f49b9be229fb0f9a9,Shane,Buechele,Shane Buechele,S. Buechele,23,Mustangs,SMU,shane-buechele,2567,s:20~l:23~t:2567,76.3,55.3,467,63.3,65,7.6,-12.3,3,77.4,-12.3,https://a.espncdn.com/i/headshots/college-football/players/full/4039034.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4428512,s:20~l:23~a:4428512,eab1203bbe8c55a598a55c4d5ada830a,Kedon,Slovis,Kedon Slovis,K. Slovis,NA,Trojans,USC,kedon-slovis,30,s:20~l:23~t:30,75.7,30.1,310,39.6,44.2,2,-8.5,2.9,73.3,-9.2,https://a.espncdn.com/i/headshots/college-football/players/full/4428512.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4361182,s:20~l:23~a:4361182,84b0cc1e59f9d277d8a0491330bb1bb8,Adrian,Martinez,Adrian Martinez,A. Martinez,NA,Cornhuskers,NEB,adrian-martinez,158,s:20~l:23~t:158,75.6,19.9,269,30.2,17.5,20.4,-6.4,-0.5,68.3,-7.2,https://a.espncdn.com/i/headshots/college-football/players/full/4361182.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4260394,s:20~l:23~a:4260394,3a340453cfff8bd34be0143665b9d31d,Aidan,O'Connell,Aidan O'Connell,A. O'Connell,NA,Boilermakers,PUR,aidan-oconnell,2509,s:20~l:23~t:2509,75.5,5.8,162,12.9,18.5,-0.9,-6.7,2.5,59.2,-7.2,https://a.espncdn.com/i/headshots/college-football/players/full/4260394.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4567097,s:20~l:23~a:4567097,cce621cc85602df628233d9159064a65,Taulia,Tagovailoa,Taulia Tagovailoa,T. Tagovailoa,NA,Terrapins,MD,taulia-tagovailoa,120,s:20~l:23~t:120,75.3,10.6,164,14.8,13.4,5.4,-4.4,0.3,66.2,-4.4,https://a.espncdn.com/i/headshots/college-football/players/full/4567097.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4240904,s:20~l:23~a:4240904,5af745537fcb196091b04b47e04fb0c7,Kellen,Mond,Kellen Mond,K. Mond,22,Aggies,TA&M,kellen-mond,245,s:20~l:23~t:245,74.9,27.5,402,41.1,46.9,-1.4,-4.1,-0.3,67.1,-4.1,https://a.espncdn.com/i/headshots/college-football/players/full/4240904.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360689,s:20~l:23~a:4360689,0eb2837ae6edbbd7d7d5cbeb2cd7ab11,Tyler,Shough,Tyler Shough,T. Shough,NA,Ducks,ORE,tyler-shough,2483,s:20~l:23~t:2483,74.2,25.6,246,34.2,33.9,6,-6.4,0.6,74.7,-6.4,https://a.espncdn.com/i/headshots/college-football/players/full/4360689.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4567218,s:20~l:23~a:4567218,c6fcc893a17ae1568c8911b2575f5b28,Bo,Nix,Bo Nix,B. Nix,NA,Tigers,AUB,bo-nix,2,s:20~l:23~t:2,73.1,21.1,503,37.4,31.8,15.5,-9.4,-0.5,60.7,-9.4,https://a.espncdn.com/i/headshots/college-football/players/full/4567218.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4239714,s:20~l:23~a:4239714,a0a0ace11f9b3e7e571bf0656f60c3dd,Kyle,Vantrease,Kyle Vantrease,K. Vantrease,NA,Bulls,BUFF,kyle-vantrease,2084,s:20~l:23~t:2084,72.7,24,187,28.5,22.4,4,-0.8,3.4,79.1,-1.3,https://a.espncdn.com/i/headshots/college-football/players/full/4239714.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4426444,s:20~l:23~a:4426444,02aaebdbba9683c4b0831e256e3466ff,Connor,Bazelak,Connor Bazelak,C. Bazelak,NA,Tigers,MIZ,connor-bazelak,142,s:20~l:23~t:142,72.5,21.7,397,31.7,41.9,-4.8,-6.2,1.4,63.8,-6.7,https://a.espncdn.com/i/headshots/college-football/players/full/4426444.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360799,s:20~l:23~a:4360799,3deb6032be8fb56e44209a57760a9764,Jordan,Travis,Jordan Travis,J. Travis,NA,Seminoles,FSU,jordan-travis,52,s:20~l:23~t:52,72.1,19.7,253,25.8,9.4,22.7,-7.7,1.5,69.2,-7.7,https://a.espncdn.com/i/headshots/college-football/players/full/4360799.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4372768,s:20~l:23~a:4372768,797f543924d2e23fca53ea983a99d5f4,Phil,Jurkovec,Phil Jurkovec,P. Jurkovec,NA,Eagles,BC,phil-jurkovec,103,s:20~l:23~t:103,71.3,27.2,456,43.2,50,7.3,-17,4.2,65,-18,https://a.espncdn.com/i/headshots/college-football/players/full/4372768.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4569598,s:20~l:23~a:4569598,743fd05629fdef060fb4d7a70f0fee07,Dylan,Morris,Dylan Morris,D. Morris,NA,Huskies,WASH,dylan-morris,264,s:20~l:23~t:264,69.9,13.4,138,16.7,15.2,1.2,-0.1,0.4,73.2,-0.1,https://a.espncdn.com/i/headshots/college-football/players/full/4569598.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4240756,s:20~l:23~a:4240756,e946fa30f72b1733372c1d027db0f4ca,Tanner,Morgan,Tanner Morgan,T. Morgan,NA,Golden Gophers,MINN,tanner-morgan,135,s:20~l:23~t:135,69.9,11.4,226,19,21.1,2.8,-6.6,3.5,62.8,-8.4,https://a.espncdn.com/i/headshots/college-football/players/full/4240756.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4361222,s:20~l:23~a:4361222,bcbcfe5460d83d4ce15a007ea37304b2,Layne,Hatcher,Layne Hatcher,L. Hatcher,NA,Red Wolves,ARST,layne-hatcher,2032,s:20~l:23~t:2032,69.7,30.1,265,33.7,44.2,-2,-10.1,2.1,76.5,-10.6,https://a.espncdn.com/i/headshots/college-football/players/full/4361222.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4259592,s:20~l:23~a:4259592,72c8c8da1e4ce9963793fbe0364c8285,Sean,Clifford,Sean Clifford,S. Clifford,NA,Nittany Lions,PSU,sean-clifford,213,s:20~l:23~t:213,69.1,18.4,378,28.3,25.6,13.2,-10.6,1.1,62.4,-11.7,https://a.espncdn.com/i/headshots/college-football/players/full/4259592.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4240858,s:20~l:23~a:4240858,d1f61296d20749310513c2d12b386356,Hendon,Hooker,Hendon Hooker,H. Hooker,NA,Hokies,VT,hendon-hooker,259,s:20~l:23~t:259,69,20.8,298,30.3,28,10.8,-9.7,1.5,67.4,-10.2,https://a.espncdn.com/i/headshots/college-football/players/full/4240858.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4427105,s:20~l:23~a:4427105,f4cca409d063f83eea97068304a535eb,Max,Duggan,Max Duggan,M. Duggan,NA,Horned Frogs,TCU,max-duggan,2628,s:20~l:23~t:2628,68.9,18.5,399,31.7,19.2,20.6,-11,3.2,61.8,-11.5,https://a.espncdn.com/i/headshots/college-football/players/full/4427105.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4035225,s:20~l:23~a:4035225,1eb8ec99c1987cd29b616cda07206ed9,Nick,Starkel,Nick Starkel,N. Starkel,NA,Spartans,SJSU,nick-starkel,23,s:20~l:23~t:23,68.8,32.4,300,40.2,41.5,-2.7,-3.6,5,75.5,-3.6,https://a.espncdn.com/i/headshots/college-football/players/full/4035225.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4361825,s:20~l:23~a:4361825,f9419fec0da7490f2b0ade93af9564b0,Spencer,Sanders,Spencer Sanders,S. Sanders,NA,Cowboys,OKST,spencer-sanders,197,s:20~l:23~t:197,68.7,16.9,379,31.3,34.6,4.3,-10.2,4.4,61.4,-11.8,https://a.espncdn.com/i/headshots/college-football/players/full/4361825.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4241556,s:20~l:23~a:4241556,a4ac543d761de1b6ea8f0aafa9e4c9b5,Levi,Lewis,Levi Lewis,L. Lewis,NA,Ragin' Cajuns,UL,levi-lewis,309,s:20~l:23~t:309,67.7,37.4,383,51.3,34.4,21.8,-5.9,0.9,73.4,-5.9,https://a.espncdn.com/i/headshots/college-football/players/full/4241556.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360423,s:20~l:23~a:4360423,28022fa19050eee15160c77a6a379ec2,Michael,Penix Jr.,Michael Penix Jr.,M. Penix Jr.,NA,Hoosiers,IU,michael-penix-jr,84,s:20~l:23~t:84,67.7,14,260,22.1,19.7,3.6,-4.5,2.6,63.6,-4.5,https://a.espncdn.com/i/headshots/college-football/players/full/4360423.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4045290,s:20~l:23~a:4045290,c065fb5b942df2525d9330324bb39f21,Peyton,Ramsey,Peyton Ramsey,P. Ramsey,NA,Wildcats,NW,peyton-ramsey,77,s:20~l:23~t:77,67.6,13.4,390,28.8,27.2,4.3,-6.5,4.7,58.8,-7.4,https://a.espncdn.com/i/headshots/college-football/players/full/4045290.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4361493,s:20~l:23~a:4361493,599f31fb60e6f8639c572198b63f341f,Jack,Plummer,Jack Plummer,J. Plummer,NA,Boilermakers,PUR,jack-plummer,2509,s:20~l:23~t:2509,67.4,12.2,152,18.2,21.5,-1,-2.4,0.1,69.8,-2.4,https://a.espncdn.com/i/headshots/college-football/players/full/4361493.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4038809,s:20~l:23~a:4038809,88265f1369f521865eba893870247749,Jake,Bentley,Jake Bentley,J. Bentley,NA,Utes,UTAH,jake-bentley,254,s:20~l:23~t:254,67.2,8.6,170,15.3,14.7,4.6,-4.2,0.6,62.8,-4.7,https://a.espncdn.com/i/headshots/college-football/players/full/4038809.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4566196,s:20~l:23~a:4566196,ba1abd12-c67d-33b1-bec2-2cf6d189bdea,Will,Rogers,Will Rogers,W. Rogers,NA,Bulldogs,MSST,will-rogers,344,s:20~l:23~t:344,66.6,15.5,399,27.2,30.9,6.4,-10.6,0.8,59.9,-10.9,https://a.espncdn.com/i/headshots/college-football/players/full/4566196.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4034948,s:20~l:23~a:4034948,96b812b5051b0cdd040aaf4cb4dddaca,Feleipe,Franks,Feleipe Franks,F. Franks,23,Razorbacks,ARK,feleipe-franks,8,s:20~l:23~t:8,66.5,7.3,375,21.4,38.9,-0.9,-16.4,2.3,55.1,-18.6,https://a.espncdn.com/i/headshots/college-football/players/full/4034948.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4361435,s:20~l:23~a:4361435,2b827f6fad05f2f54dde179df262e6e8,Carson,Strong,Carson Strong,C. Strong,NA,Wolf Pack,NEV,carson-strong,2440,s:20~l:23~t:2440,66.1,38.4,431,54,64.4,0.6,-13.7,4.3,71.6,-15.1,https://a.espncdn.com/i/headshots/college-football/players/full/4361435.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4244029,s:20~l:23~a:4244029,f319dacc3595a90660d7a8d503071e0b,Jarret,Doege,Jarret Doege,J. Doege,NA,Mountaineers,WVU,jarret-doege,277,s:20~l:23~t:277,66.1,20.8,458,36.1,45.9,2.7,-11.5,1.9,61.6,-14.4,https://a.espncdn.com/i/headshots/college-football/players/full/4244029.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4370775,s:20~l:23~a:4370775,14778026cdc38a5dcacce5b097997d2d,Brennan,Armstrong,Brennan Armstrong,B. Armstrong,NA,Cavaliers,UVA,brennan-armstrong,258,s:20~l:23~t:258,65.8,16.1,419,29.9,21,18.1,-10.6,1.4,59.9,-10.6,https://a.espncdn.com/i/headshots/college-football/players/full/4370775.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4426499,s:20~l:23~a:4426499,fc880a2763424af65d2d974bcc649879,Hank,Bachmeier,Hank Bachmeier,H. Bachmeier,NA,Broncos,BSU,hank-bachmeier,68,s:20~l:23~t:68,65.3,14.3,197,18.3,20.7,3.5,-6.1,0.5,68,-6.5,https://a.espncdn.com/i/headshots/college-football/players/full/4426499.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4693814,s:20~l:23~a:4693814,261704b7-cfe2-303c-9784-c87e8bc656da,Haaziq,Daniels,Haaziq Daniels,H. Daniels,NA,Falcons,AFA,haaziq-daniels,2005,s:20~l:23~t:2005,65.3,9.6,122,13.1,8.5,6.6,-0.6,-1.3,69.4,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4044122,s:20~l:23~a:4044122,3b5ab4c5db192e930b4f0b68b4da55b6,Anthony,Russo,Anthony Russo,A. Russo,NA,Owls,TEM,anthony-russo,218,s:20~l:23~t:218,64.7,13.8,171,20.2,19.3,2.1,-2.5,1.7,69.9,-2.5,https://a.espncdn.com/i/headshots/college-football/players/full/4044122.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4038940,s:20~l:23~a:4038940,40cee4d16259689cfe46a987539c70fb,Terry,Wilson,Terry Wilson,T. Wilson,NA,Wildcats,UK,terry-wilson,96,s:20~l:23~t:96,64.6,12.3,327,23.9,19.1,9.7,-7,2.2,59.6,-7,https://a.espncdn.com/i/headshots/college-football/players/full/4038940.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360900,s:20~l:23~a:4360900,5e18b481a8b423354d822b218f71d921,Jason,Bean,Jason Bean,J. Bean,NA,Mean Green,UNT,jason-bean,249,s:20~l:23~t:249,64.1,18,216,23,12.7,17.3,-6.4,-0.7,70.4,-6.4,https://a.espncdn.com/i/headshots/college-football/players/full/4360900.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4361994,s:20~l:23~a:4361994,ed0cd9f62751f2bd6f8964b11f942a48,Sam,Hartman,Sam Hartman,S. Hartman,NA,Demon Deacons,WAKE,sam-hartman,154,s:20~l:23~t:154,63.9,9.4,365,23.3,38.7,0.1,-14.7,1.4,56.6,-17.1,https://a.espncdn.com/i/headshots/college-football/players/full/4361994.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,3893630,s:20~l:23~a:3893630,2e8764c00462ff99922f8a565a01c312,Brady,White,Brady White,B. White,24,Tigers,MEM,brady-white,235,s:20~l:23~t:235,63.1,40.3,534,58.8,65.3,1.7,-11.9,4.4,68.7,-12.8,https://a.espncdn.com/i/headshots/college-football/players/full/3893630.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4039210,s:20~l:23~a:4039210,fb250c8c6d7b2553028d55148e70fa47,Drew,Plitt,Drew Plitt,D. Plitt,NA,Cardinals,BALL,drew-plitt,2050,s:20~l:23~t:2050,62.4,28.1,360,39.6,47.2,7.9,-16.2,1.6,69.3,-17.7,https://a.espncdn.com/i/headshots/college-football/players/full/4039210.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4245186,s:20~l:23~a:4245186,8a44c3a3d1d7f776c14eb1e727129285,Frank,Harris,Frank Harris,F. Harris,NA,Roadrunners,UTSA,frank-harris,2636,s:20~l:23~t:2636,62.3,37.9,374,51.8,28.4,29.5,-8.5,3.4,74.1,-9.5,https://a.espncdn.com/i/headshots/college-football/players/full/4245186.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4427351,s:20~l:23~a:4427351,bcee755b0c81e18f8ff47ef943d1cc2e,Grant,Gunnell,Grant Gunnell,G. Gunnell,NA,Wildcats,ARIZ,grant-gunnell,12,s:20~l:23~t:12,62,1.4,123,5.1,5.9,3.7,-4.4,0.3,52.9,-4.8,https://a.espncdn.com/i/headshots/college-football/players/full/4427351.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360175,s:20~l:23~a:4360175,fe89229e0f525ce4f7eff7a7e9086297,Clayton,Tune,Clayton Tune,C. Tune,NA,Cougars,HOU,clayton-tune,248,s:20~l:23~t:248,61.7,16.5,386,28.1,26.6,11.8,-9.7,0.5,60.9,-10.6,https://a.espncdn.com/i/headshots/college-football/players/full/4360175.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360480,s:20~l:23~a:4360480,5e80de6430b30efa7d4cddb2848a3144,Spencer,Petras,Spencer Petras,S. Petras,NA,Hawkeyes,IOWA,spencer-petras,2294,s:20~l:23~t:2294,61.4,2.3,301,14.9,19.8,0.3,-6.4,1,51.9,-6.4,https://a.espncdn.com/i/headshots/college-football/players/full/4360480.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4240703,s:20~l:23~a:4240703,091ea6248d373c020e79a5f866733f19,Kenny,Pickett,Kenny Pickett,K. Pickett,NA,Panthers,PITT,kenny-pickett,221,s:20~l:23~t:221,60.9,19.4,454,35.7,31.1,8.5,-9,6.1,60.9,-10,https://a.espncdn.com/i/headshots/college-football/players/full/4240703.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4036429,s:20~l:23~a:4036429,d61c3160e1a8769654011ac8a98fc483,Zac,Thomas,Zac Thomas,Z. Thomas,NA,Mountaineers,APP,zac-thomas,2026,s:20~l:23~t:2026,60.9,36.3,426,47.7,43.4,13.8,-13.6,4.9,70.8,-14.4,https://a.espncdn.com/i/headshots/college-football/players/full/4036429.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4426335,s:20~l:23~a:4426335,88621e1ae038a9bef2d6b7848a7eb13c,Graham,Mertz,Graham Mertz,G. Mertz,NA,Badgers,WISC,graham-mertz,275,s:20~l:23~t:275,60.6,-2.7,250,8.1,13.5,4.2,-8,0.3,47.2,-9.9,https://a.espncdn.com/i/headshots/college-football/players/full/4426335.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4244804,s:20~l:23~a:4244804,34c443ca36bcfa6dc25a9005ab4250f5,Preston,Hutchinson,Preston Hutchinson,P. Hutchinson,NA,Eagles,EMU,preston-hutchinson,2199,s:20~l:23~t:2199,60.4,24.5,306,33.3,33.8,5.3,-7.8,2.4,69.7,-8.5,https://a.espncdn.com/i/headshots/college-football/players/full/4244804.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4373934,s:20~l:23~a:4373934,1c8ab8277d596a2346edad9aadb47367,Chevan,Cordeiro,Chevan Cordeiro,C. Cordeiro,NA,Rainbow Warriors,HAW,chevan-cordeiro,62,s:20~l:23~t:62,60.2,28.1,464,40.7,28.4,25.3,-11.9,-1.1,65.2,-12.1,https://a.espncdn.com/i/headshots/college-football/players/full/4373934.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4697623,s:20~l:23~a:4697623,204652fe-e858-3adf-a03b-648402592fee,Jayden,de Laura,Jayden de Laura,J. de Laura,NA,Cougars,WSU,jayden-de-laura,265,s:20~l:23~t:265,59.9,2.8,168,8.8,12.7,1.9,-4.9,0.3,54.3,-5.9,https://a.espncdn.com/i/headshots/college-football/players/full/4697623.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4040880,s:20~l:23~a:4040880,1b015236253ecac961d9cf3fc6bab937,Sam,Noyer,Sam Noyer,S. Noyer,NA,Buffaloes,COLO,sam-noyer,38,s:20~l:23~t:38,59.5,4.4,222,13.9,8.2,8.6,-4.5,1.6,55.1,-4.5,https://a.espncdn.com/i/headshots/college-football/players/full/4040880.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4685740,s:20~l:23~a:4685740,4ab3756e-6ab1-380e-babf-933fcbfaa8d9,Max,Johnson,Max Johnson,M. Johnson,NA,Tigers,LSU,max-johnson,99,s:20~l:23~t:99,59.1,4.6,214,10.1,11.6,1.1,-2.7,0.3,55.5,-2.7,https://a.espncdn.com/i/headshots/college-football/players/full/4685740.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4363148,s:20~l:23~a:4363148,d103900866374c38b05b6e5b0c3500bb,AJ,Mayer,AJ Mayer,A. Mayer,NA,RedHawks,M-OH,aj-mayer,193,s:20~l:23~t:193,58.9,4,61,6.1,5.8,1.8,-2,1.3,66.6,-2.7,https://a.espncdn.com/i/headshots/college-football/players/full/4363148.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360131,s:20~l:23~a:4360131,536be909af576d526a03210119eb090f,Holton,Ahlers,Holton Ahlers,H. Ahlers,NA,Pirates,ECU,holton-ahlers,151,s:20~l:23~t:151,58.8,9.1,359,18.3,17.3,5,-7.4,4.9,56.5,-9,https://a.espncdn.com/i/headshots/college-football/players/full/4360131.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4240025,s:20~l:23~a:4240025,f3612498543526c74bf98c272060e1cd,Bailey,Hockman,Bailey Hockman,B. Hockman,NA,Wolfpack,NCST,bailey-hockman,152,s:20~l:23~t:152,58,9.4,365,23.2,36.4,0.8,-17.1,4.4,56.7,-18,https://a.espncdn.com/i/headshots/college-football/players/full/4240025.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4034857,s:20~l:23~a:4034857,ea0a17528ff93160c0a54ab3b2f5b365,Patrick,O'Brien,Patrick O'Brien,P. O'Brien,NA,Rams,CSU,patrick-obrien,36,s:20~l:23~t:36,57.7,-1,110,3.1,5,2.1,-3.7,0,47.6,-4,https://a.espncdn.com/i/headshots/college-football/players/full/4034857.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4362159,s:20~l:23~a:4362159,3df534df4f913eac320252c8ccbb34b0,Alan,Bowman,Alan Bowman,A. Bowman,NA,Red Raiders,TTU,alan-bowman,2641,s:20~l:23~t:2641,57.4,8.1,259,18.2,15.7,2.1,-1.2,1.8,58,-1.2,https://a.espncdn.com/i/headshots/college-football/players/full/4362159.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4242408,s:20~l:23~a:4242408,b7c173ea1125179c28bde46d712df467,Chase,Garbers,Chase Garbers,C. Garbers,NA,Golden Bears,CAL,chase-garbers,25,s:20~l:23~t:25,57.1,7.4,189,15.3,11.9,7.5,-9.2,5.1,60.1,-9.2,https://a.espncdn.com/i/headshots/college-football/players/full/4242408.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4374350,s:20~l:23~a:4374350,d5b4f204f1526980eae0ef68ce8c116e,Asher,O'Hara,Asher O'Hara,A. O'Hara,NA,Blue Raiders,MTSU,asher-ohara,2393,s:20~l:23~t:2393,57.1,24,501,43.8,41.2,13.7,-13.5,3.4,62.2,-14.4,https://a.espncdn.com/i/headshots/college-football/players/full/4374350.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4568411,s:20~l:23~a:4568411,f1672521769e0e9b6fd2c559769debc3,Cornelious,Brown IV,Cornelious Brown IV,C. Brown IV,NA,Panthers,GAST,cornelious-brown-iv,2247,s:20~l:23~t:2247,56.7,21.5,428,36.9,35.8,5.3,-7.1,5.5,62.8,-9.7,https://a.espncdn.com/i/headshots/college-football/players/full/4568411.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4241965,s:20~l:23~a:4241965,5e8a8f13420349c4a52f9a5dc31fc65c,Rocky,Lombardi,Rocky Lombardi,R. Lombardi,NA,Spartans,MSU,rocky-lombardi,127,s:20~l:23~t:127,56.3,-3.8,210,5,5.4,0.9,-3.4,3.2,45.3,-4.4,https://a.espncdn.com/i/headshots/college-football/players/full/4241965.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4360698,s:20~l:23~a:4360698,874bf8b4e29a45ac3deba36404104c8a,Joe,Milton III,Joe Milton III,J. Milton III,NA,Wolverines,MICH,joe-milton-iii,130,s:20~l:23~t:130,56.1,0.5,189,8,11.3,0.6,-3.6,-0.3,50.6,-3.6,https://a.espncdn.com/i/headshots/college-football/players/full/4360698.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4036473,s:20~l:23~a:4036473,ec9e4acb15beb9067581fb0c4bc818ec,Logan,Bonner,Logan Bonner,L. Bonner,NA,Red Wolves,ARST,logan-bonner,2032,s:20~l:23~t:2032,55.9,14.5,322,25,35.1,-4.8,-7.7,3.8,61.5,-9.1,https://a.espncdn.com/i/headshots/college-football/players/full/4036473.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4243322,s:20~l:23~a:4243322,41977a365557167f702d1cb3f0f96882,Jake,Haener,Jake Haener,J. Haener,NA,Bulldogs,FRES,jake-haener,278,s:20~l:23~t:278,54.4,19.3,308,30,40.3,8.3,-17.9,0.2,65.7,-18.7,https://a.espncdn.com/i/headshots/college-football/players/full/4243322.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4035167,s:20~l:23~a:4035167,964d1e0a8b0bd1817f5d4d5f474a0437,Jarrett,Guarantano,Jarrett Guarantano,J. Guarantano,NA,Volunteers,TENN,jarrett-guarantano,2633,s:20~l:23~t:2633,54.3,-8.9,232,1.9,7.4,4.5,-8.4,-0.4,40.1,-9.6,https://a.espncdn.com/i/headshots/college-football/players/full/4035167.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4259219,s:20~l:23~a:4259219,b9310b73b3b7827da31aee60505779fd,Henry,Colombi,Henry Colombi,H. Colombi,NA,Red Raiders,TTU,henry-colombi,2641,s:20~l:23~t:2641,54.3,-7.7,233,2.7,7.1,2.8,-6.9,-0.3,41.5,-6.9,https://a.espncdn.com/i/headshots/college-football/players/full/4259219.png,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,Season Level,4685039,s:20~l:23~a:4685039,b3955e45-edf8-3c7f-8cd9-ac3b95d7a85f,Michael,Pratt,Michael Pratt,M. Pratt,NA,Green Wave,TULN,michael-pratt,2655,s:20~l:23~t:2655,53.2,10.4,410,25.4,32.9,9.4,-17.5,0.7,56.6,-17.5,https://a.espncdn.com/i/headshots/college-football/players/full/4685039.png,NA,NA,NA,NA,NA,NA,NA,NA
